"activity" "subject" "TimeBodyAccelerometerelerometer.mean...X" "TimeBodyAccelerometerelerometer.mean...Y" "TimeBodyAccelerometerelerometer.mean...Z" "TimeGravityAccelerometerelerometer.mean...X" "TimeGravityAccelerometerelerometer.mean...Y" "TimeGravityAccelerometerelerometer.mean...Z" "TimeBodyAccelerometerelerometerJerk.mean...X" "TimeBodyAccelerometerelerometerJerk.mean...Y" "TimeBodyAccelerometerelerometerJerk.mean...Z" "TimeBodyGyroscopescope.mean...X" "TimeBodyGyroscopescope.mean...Y" "TimeBodyGyroscopescope.mean...Z" "TimeBodyGyroscopescopeJerk.mean...X" "TimeBodyGyroscopescopeJerk.mean...Y" "TimeBodyGyroscopescopeJerk.mean...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.mean.." "TimeGravityAccelerometerelerometerMagnitudenitude.mean.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "TimeBodyGyroscopescopeMagnitudenitude.mean.." "TimeBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometer.mean...X" "FrequencyBodyAccelerometerelerometer.mean...Y" "FrequencyBodyAccelerometerelerometer.mean...Z" "FrequencyBodyAccelerometerelerometer.meanFreq...X" "FrequencyBodyAccelerometerelerometer.meanFreq...Y" "FrequencyBodyAccelerometerelerometer.meanFreq...Z" "FrequencyBodyAccelerometerelerometerJerk.mean...X" "FrequencyBodyAccelerometerelerometerJerk.mean...Y" "FrequencyBodyAccelerometerelerometerJerk.mean...Z" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscopescope.mean...X" "FrequencyBodyGyroscopescope.mean...Y" "FrequencyBodyGyroscopescope.mean...Z" "FrequencyBodyGyroscopescope.meanFreq...X" "FrequencyBodyGyroscopescope.meanFreq...Y" "FrequencyBodyGyroscopescope.meanFreq...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerMagnitudenitude.meanFreq.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.meanFreq.." "Angle.tBodyAccelerometerelerometerMean.Gravity." "Angle.tBodyAccelerometerelerometerJerkMean..GravityMean." "Angle.tBodyGyroscopescopeMean.GravityMean." "Angle.tBodyGyroscopescopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometerelerometer.std...X" "TimeBodyAccelerometerelerometer.std...Y" "TimeBodyAccelerometerelerometer.std...Z" "TimeGravityAccelerometerelerometer.std...X" "TimeGravityAccelerometerelerometer.std...Y" "TimeGravityAccelerometerelerometer.std...Z" "TimeBodyAccelerometerelerometerJerk.std...X" "TimeBodyAccelerometerelerometerJerk.std...Y" "TimeBodyAccelerometerelerometerJerk.std...Z" "TimeBodyGyroscopescope.std...X" "TimeBodyGyroscopescope.std...Y" "TimeBodyGyroscopescope.std...Z" "TimeBodyGyroscopescopeJerk.std...X" "TimeBodyGyroscopescopeJerk.std...Y" "TimeBodyGyroscopescopeJerk.std...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.std.." "TimeGravityAccelerometerelerometerMagnitudenitude.std.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.std.." "TimeBodyGyroscopescopeMagnitudenitude.std.." "TimeBodyGyroscopescopeJerkMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometer.std...X" "FrequencyBodyAccelerometerelerometer.std...Y" "FrequencyBodyAccelerometerelerometer.std...Z" "FrequencyBodyAccelerometerelerometerJerk.std...X" "FrequencyBodyAccelerometerelerometerJerk.std...Y" "FrequencyBodyAccelerometerelerometerJerk.std...Z" "FrequencyBodyGyroscopescope.std...X" "FrequencyBodyGyroscopescope.std...Y" "FrequencyBodyGyroscopescope.std...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.std.." "FrequencyBodyGyroscopescopeMagnitudenitude.std.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.std.."
"WALKING" 20 0.18136709 -0.11461562 -0.17763773 0.76284565 -0.29121254 -0.4741484 -0.33581228 -0.2835549 -0.62333519 -0.11417123 -0.25570331 -0.41364121 -0.28951817 -0.36541775 -0.59001083 -0.29185234 -0.29185234 -0.55906718 -0.25365511 -0.66604114 -0.59174617 -0.34013006 -0.36464992 -0.55519213 -0.33384436 -0.44894173 -0.66928415 -0.51791525 -0.60463589 -0.52433454 -0.61444528 -0.52152498 -0.62859066 -0.39464206 -0.4389654 -0.42236897 -0.61049975 -0.5337368 -0.53127118 -0.21592483 -0.62095644 -0.11551444 -0.48821646 -0.32540922 -0.73382616 -0.042439613 -0.76021772 -0.96681113 -0.94811444 -0.73489604 -0.56273663 0.23739666 0.2905511 -0.55948926 -0.16914054 -0.12190702 -0.99386838 -0.97678264 -0.96795476 -0.66156086 -0.50964087 -0.61580017 -0.69090445 -0.17107396 -0.31078401 -0.68619992 -0.68223304 -0.68796477 -0.51428926 -0.51428926 -0.61917652 -0.34685278 -0.74559525 -0.57248868 -0.19339904 -0.073787444 -0.68369133 -0.53481725 -0.64566842 -0.72084791 -0.095920296 -0.33901307 -0.57983037 -0.61623394 -0.36877504 -0.77958004
"WALKING" 21 0.14721181 -0.05879343 -0.1713453 0.95560516 -0.18796132 -0.064072595 -0.33132158 -0.40810966 -0.39763179 -0.52194331 -0.28923327 -0.029491017 -0.34316548 -0.63318215 -0.66315941 -0.318854 -0.318854 -0.45832659 -0.31919804 -0.58799873 -0.50778347 -0.36192716 -0.46376779 -0.61800091 -0.15127561 -0.30752197 -0.51417193 -0.46976148 -0.59941164 -0.53354669 -0.57002452 -0.43831386 -0.54232088 -0.39586957 -0.49828762 -0.38205712 -0.5303181 -0.49819432 -0.46271627 -0.14402119 -0.47593831 -0.21092361 -0.51653831 -0.24309932 -0.67779729 -0.20524257 -0.94869025 -0.87403332 -0.98693779 -0.95058291 -0.90086232 0.16416824 -0.031400554 -0.47777088 -0.31446693 -0.36624302 -0.99128498 -0.99115355 -0.97864437 -0.50069045 -0.42123202 -0.62613403 -0.63496267 -0.21168873 -0.50571257 -0.63002768 -0.62567782 -0.57833559 -0.47769908 -0.47769908 -0.47348181 -0.41541686 -0.67188423 -0.46627086 -0.33300007 -0.41221406 -0.542874 -0.44560451 -0.6729976 -0.69982096 -0.13733866 -0.57504079 -0.58198367 -0.49139416 -0.47559065 -0.69111459
"WALKING" 22 0.1844141 -0.086163379 -0.1595219 0.89122633 -0.36393656 0.013877152 -0.29607683 -0.59322594 -0.33370735 -0.39232144 -0.18024732 -0.032219384 -0.35320742 -0.24058103 -0.37804156 -0.40802751 -0.40802751 -0.39977024 -0.52785449 -0.67390552 -0.48773901 -0.16502753 -0.57906119 -0.32540697 -0.051349366 -0.16149421 -0.46192794 -0.3084642 -0.65453698 -0.30429915 -0.50851312 -0.50805549 -0.56469652 -0.64387085 -0.53416274 -0.23028229 -0.37650758 -0.11018254 -0.47527034 0.15283001 -0.39967818 -0.1017112 -0.64983532 -0.14798586 -0.72537869 -0.17388081 -0.97797348 -0.97932621 -0.97801076 -0.98528096 -0.68590157 0.30972053 -0.084942941 -0.53137083 -0.2075538 -0.5497369 -0.99312039 -0.99129869 -0.98968003 -0.46389809 -0.30545587 -0.68663919 -0.64040169 -0.62258812 -0.5882645 -0.57353951 -0.77160684 -0.6185257 -0.51999786 -0.51999786 -0.4160981 -0.64421091 -0.72779504 -0.57683623 -0.29800695 -0.56847999 -0.51531233 -0.35223605 -0.71706993 -0.67922232 -0.62944392 -0.66238412 -0.6541454 -0.43733372 -0.72810446 -0.77878905
"WALKING" 23 0.20046704 -0.057349042 -0.19595794 0.95530615 -0.13681314 0.1001267 -0.26540944 -0.49410643 -0.28130015 -0.717952 -0.16867958 -0.061704028 -0.5214809 -0.2334735 -0.31037356 -0.42148581 -0.42148581 -0.49804854 -0.62398821 -0.74394206 -0.54223282 -0.35012129 -0.69986168 -0.33545775 -0.237554 -0.40745061 -0.50520051 -0.53021132 -0.80838503 -0.44918064 -0.62675051 -0.59233152 -0.59649087 -0.74251605 -0.71318252 -0.35698606 -0.53810047 -0.17926129 -0.53802431 0.082899148 -0.43713078 -0.28791386 -0.72932117 -0.44711735 -0.81590711 -0.13191085 -0.78941755 -0.96470662 -0.95887822 -0.99061586 -0.90494422 0.11299863 -0.090803071 -0.52777609 -0.30467893 -0.67408286 -0.99484005 -0.9918534 -0.99221253 -0.41848379 -0.4952134 -0.8282645 -0.67808841 -0.71716893 -0.75083916 -0.6508779 -0.84122538 -0.73401702 -0.60792503 -0.60792503 -0.44014652 -0.73118787 -0.81040669 -0.56785624 -0.33635976 -0.69215675 -0.48484605 -0.48998489 -0.85003959 -0.70395186 -0.7147714 -0.79166839 -0.74151748 -0.50324824 -0.78080353 -0.82450389
"WALKING" 24 0.17469853 -0.070152071 -0.16837601 0.93798299 -0.26312407 0.042018075 -0.32639527 -0.57336238 -0.34682086 -0.59555141 -0.22026981 -0.059875676 -0.52457924 -0.37907022 -0.48677497 -0.33526114 -0.33526114 -0.49175878 -0.39587955 -0.6532569 -0.54835332 -0.22078722 -0.67611749 -0.65032261 -0.25753936 -0.28350021 -0.58114426 -0.35175982 -0.73438565 -0.62145232 -0.59983627 -0.5708904 -0.44790783 -0.70370321 -0.61065365 -0.32760257 -0.50852313 -0.36919337 -0.46192317 -0.059989941 -0.46902594 -0.26535941 -0.64412642 -0.28742703 -0.78528274 -0.2006136 -0.93850902 -0.86793918 -0.97853373 -0.95522851 -0.80340289 0.2306767 -0.053876496 -0.51707549 -0.12197844 -0.66565862 -0.99433319 -0.99159448 -0.98499114 -0.57320889 -0.29857294 -0.76440968 -0.45203814 -0.64658045 -0.67699933 -0.46718483 -0.8149453 -0.67216664 -0.50810507 -0.50810507 -0.46555656 -0.60011947 -0.76488393 -0.50513063 -0.16202079 -0.69223119 -0.61482814 -0.28636466 -0.79757002 -0.46056127 -0.64108339 -0.75806504 -0.62847459 -0.54303628 -0.63851457 -0.75590082
"WALKING" 25 0.18399426 -0.077237772 -0.17047417 0.91192293 -0.2257437 -0.2547441 -0.37940672 -0.74175325 -0.46083615 -0.64338383 -0.2515216 -0.030414673 -0.38100113 -0.48313739 -0.59528085 -0.30849157 -0.30849157 -0.44770522 -0.46995866 -0.67425049 -0.47169066 -0.44069137 -0.53718828 -0.48878312 -0.19478446 -0.26380078 -0.546958 -0.53863324 -0.61304695 -0.65198105 -0.64179632 -0.67002241 -0.57991528 -0.65978851 -0.51443514 -0.48739818 -0.23230531 -0.36594987 -0.51167886 -0.10163609 -0.47735565 -0.33703914 -0.65842738 -0.21878856 -0.77072625 -0.19332989 -0.85071327 -0.95760214 -0.92926146 -0.9239907 -0.96111475 0.0532819 -0.013183507 -0.48053551 -0.41108025 -0.48493486 -0.99494894 -0.99389625 -0.99039502 -0.49742913 -0.49296365 -0.63658446 -0.67993011 -0.6805135 -0.45699881 -0.69828774 -0.74600215 -0.6158674 -0.57075016 -0.57075016 -0.45486057 -0.62462167 -0.77395074 -0.48394667 -0.43236315 -0.52984236 -0.49067867 -0.4762705 -0.65866243 -0.71174647 -0.69625479 -0.48936793 -0.67438167 -0.49818303 -0.71587182 -0.79823608
"WALKING" 26 0.14171884 -0.059664993 -0.20055971 0.95115931 -0.19023355 -0.085254237 -0.47407894 -0.45161252 -0.48841901 -0.72632017 -0.2430383 -0.076329107 -0.45734624 -0.33231807 -0.4808593 -0.23536125 -0.23536125 -0.31406356 -0.44427563 -0.61994401 -0.25717944 -0.26741695 -0.65709859 -0.46581786 -0.14789411 -0.17365741 -0.28277816 -0.33099702 -0.70212602 -0.51127688 -0.4669248 -0.4553869 -0.5855605 -0.58922329 -0.54315494 -0.26831223 -0.4080151 -0.36007786 -0.35616021 -0.067893907 -0.31431769 -0.34681128 -0.56424782 -0.2075311 -0.68900834 -0.17466491 -0.81163796 -0.97724014 -0.99503559 -0.89758304 -0.92035646 0.041204199 -0.059622843 -0.29442621 -0.34287152 -0.60685567 -0.99042362 -0.99348874 -0.98796108 -0.26227171 -0.33650119 -0.70836408 -0.68775436 -0.60792133 -0.62784469 -0.60050052 -0.70449396 -0.59802545 -0.39857432 -0.39857432 -0.29451601 -0.51507594 -0.69173704 -0.33676847 -0.4306015 -0.6098319 -0.32103331 -0.42091761 -0.72080721 -0.72034587 -0.62488811 -0.70193912 -0.54630139 -0.27349555 -0.59644735 -0.71677735
"WALKING" 27 0.15294903 -0.072209998 -0.22977071 0.88231354 -0.35935295 -0.30290657 -0.5814959 -0.53860812 -0.6236156 -0.55082199 -0.40827005 -0.25797001 -0.50794864 -0.65697158 -0.40485257 -0.29111348 -0.29111348 -0.30256311 -0.42390996 -0.59255062 -0.48272458 -0.21509365 -0.65585766 -0.49567457 -0.18190723 -0.082601852 -0.50724869 -0.3444374 -0.71352603 -0.49683892 -0.70684641 -0.56177383 -0.51257078 -0.56520861 -0.5401826 -0.43778874 -0.42967457 -0.30430276 -0.43748769 0.04241194 -0.35037592 -0.35463516 -0.51046898 -0.37186377 -0.62034844 -0.093290488 -0.75322947 -0.85083559 -0.9775185 -0.92577421 -0.88010029 0.17904925 -0.013198315 -0.49912412 -0.27472635 -0.60836416 -0.99375555 -0.98969196 -0.99424868 -0.45343107 -0.26737631 -0.7195595 -0.64034339 -0.52159439 -0.61751883 -0.58141892 -0.69723056 -0.6202244 -0.43925958 -0.43925958 -0.32619215 -0.44442624 -0.61293982 -0.51820754 -0.35478796 -0.62671716 -0.50247029 -0.23179405 -0.7297922 -0.68135027 -0.52224565 -0.68156383 -0.54701146 -0.4267197 -0.60777507 -0.63030713
"WALKING" 28 0.17696686 -0.04819869 -0.16776014 0.89539575 -0.27308674 -0.2470913 -0.26906605 -0.4414807 -0.33388461 -0.3148691 -0.20834756 0.0054941539 -0.32258103 -0.21602213 -0.30457436 -0.4024573 -0.4024573 -0.56576904 -0.57871704 -0.73139469 -0.48795317 -0.36090177 -0.66437515 -0.61228686 -0.24263972 -0.35255549 -0.55788428 -0.51696137 -0.74771312 -0.57983356 -0.53455449 -0.58894892 -0.73318649 -0.6749559 -0.62136967 -0.25508698 -0.67690486 -0.41471676 -0.56698464 -0.11712983 -0.56853403 -0.24012035 -0.69201527 -0.13416953 -0.78204012 -0.027138923 -0.76547999 -0.89757966 -0.91652326 -0.90999276 -0.78211042 0.23442571 -0.049705183 -0.50356532 -0.36515265 -0.60276115 -0.99326984 -0.99438919 -0.98561722 -0.5501877 -0.48688288 -0.77304262 -0.79735183 -0.58789665 -0.63542393 -0.71096215 -0.8063221 -0.73486718 -0.57005306 -0.57005306 -0.54650963 -0.67818039 -0.79940218 -0.5189096 -0.40719573 -0.60739222 -0.58257213 -0.50113455 -0.80659899 -0.81775548 -0.57477365 -0.67553353 -0.64970536 -0.55237862 -0.72980953 -0.85060656
"WALKING" 29 0.18471141 -0.071840684 -0.21037707 0.87542325 -0.38995421 -0.14926724 -0.28244999 -0.94871415 -0.50884268 -0.53293282 -0.52939075 -0.067623143 -0.6293028 -0.77591766 -0.49003658 -0.1727037 -0.1727037 -0.30312797 -0.1389744 -0.42425094 -0.31219877 0.023414611 -0.50258274 -0.45715281 -0.28326603 -0.091775228 -0.34361747 -0.23315993 -0.53956065 -0.48415729 -0.7144237 -0.46249376 -0.30658358 -0.2133651 -0.30237442 -0.47371466 -0.29210522 -0.4421335 -0.25071268 0.13007527 -0.19068172 -0.20127305 -0.26869317 -0.026440708 -0.44382521 -0.26385165 -0.86647995 -0.97463539 -0.99433055 -0.95899641 -0.71662831 0.28659841 -0.013865134 -0.39045822 0.11503358 -0.42137258 -0.99232172 -0.99122867 -0.98887168 -0.31404041 -0.15978508 -0.5581664 -0.38834878 -0.21908353 -0.37473511 -0.4599363 -0.33337936 -0.50400785 -0.36588043 -0.36588043 -0.222919 -0.22889496 -0.46020547 -0.42414603 0.091118296 -0.42624039 -0.34365044 -0.13474327 -0.57417043 -0.47570635 -0.23853213 -0.48952734 -0.57276797 -0.27546451 -0.36471605 -0.51934075
"WALKING" 30 0.1859431 -0.065863682 -0.1767661 0.94762371 -0.16236771 -0.16001917 -0.28611518 -0.49520734 -0.48547109 -0.5911603 -0.18648064 -0.040425579 -0.28331331 -0.37671656 -0.38447968 -0.41221514 -0.41221514 -0.50304739 -0.49563711 -0.62632173 -0.60949751 -0.409395 -0.52306813 -0.53030839 -0.3102134 -0.24899522 -0.61949196 -0.56150178 -0.62013491 -0.531058 -0.71812292 -0.70856863 -0.61555326 -0.61293562 -0.54164772 -0.53208356 -0.16165084 -0.4893359 -0.56755265 -0.00068319166 -0.56959522 -0.18621327 -0.65333814 -0.18476168 -0.68466234 -0.31664356 -0.72138114 -0.96086786 -0.9546638 -0.97130189 -0.87430158 0.13268766 0.10195013 -0.60977128 -0.30458666 -0.44102516 -0.99229142 -0.98669021 -0.98811936 -0.58570733 -0.49020736 -0.64161746 -0.66413372 -0.61171758 -0.48359245 -0.64123485 -0.68547901 -0.66182133 -0.59030423 -0.59030423 -0.53684101 -0.68401999 -0.68748746 -0.6103389 -0.29743126 -0.46433375 -0.60009912 -0.46594493 -0.66062316 -0.69357569 -0.61364105 -0.52268276 -0.66677089 -0.57277851 -0.77620234 -0.72163678
"WALKING_DOWNSTAIRS" 1 0.087568143 -0.058708509 -0.21801924 0.89290646 -0.21277419 -0.27908969 -0.6553386 -0.4388955 -0.84628894 -0.51415947 -0.38434075 -0.33117494 -0.65827295 -0.2858862 -0.43964394 -0.040438936 -0.040438936 -0.30972746 -0.50435466 -0.68765709 -0.24151466 -0.30676982 -0.30790323 -0.74864823 -0.24146769 -0.37817544 -0.33696772 -0.50399364 -0.42304105 -0.6359145 -0.61674084 -0.66515608 -0.68188675 -0.63373623 -0.55966353 -0.62861969 -0.17833197 -0.51240702 -0.10405613 -0.12649052 -0.2559664 -0.26189783 -0.6909768 -0.37586364 -0.73178082 -0.19779382 -0.97658002 -0.93654965 -0.99921768 -0.94143241 -0.8142926 0.0094161154 0.13747233 -0.067788204 -0.34556263 -0.27014805 -0.98481352 -0.98679734 -0.99069565 -0.28681539 -0.47889344 -0.4717427 -0.7436658 -0.65602012 -0.6242043 -0.73119966 -0.72517627 -0.64525047 -0.10377041 -0.10377041 -0.28284721 -0.67018493 -0.74899557 -0.029000434 -0.4120819 -0.30962524 -0.33366795 -0.50125088 -0.52891971 -0.76736013 -0.67295228 -0.68546739 -0.30198253 -0.32531209 -0.71841714 -0.79111701
"WALKING_DOWNSTAIRS" 2 0.13046118 -0.064726783 -0.20841776 0.90796935 -0.31513555 -0.10810343 -0.70467725 -0.44195853 -0.58961367 -0.58858545 -0.52519534 -0.076448284 -0.76314989 -0.64429277 -0.53663364 -0.17044085 -0.17044085 -0.34033944 -0.38014863 -0.51761313 -0.24857354 -0.32280816 -0.48820241 -0.50351863 -0.13053243 -0.078774384 -0.28704278 -0.42879093 -0.57063166 -0.51321712 -0.57630581 -0.44636541 -0.63724452 -0.34781888 -0.27034612 -0.41182964 -0.21027295 -0.31551185 -0.14707763 -0.17333568 -0.29062519 -0.18496707 -0.4552681 -0.010212182 -0.53238358 -0.073913944 -0.84313052 -0.96475986 -0.96052104 -0.83084877 -0.81288865 0.2254286 0.02665056 -0.17198789 -0.27106066 -0.39955531 -0.98086861 -0.97576691 -0.9576926 -0.2479345 -0.41827839 -0.59780538 -0.7631892 -0.33271942 -0.32873594 -0.71531875 -0.4874311 -0.47907449 -0.18820842 -0.18820842 -0.31968834 -0.5013072 -0.53751705 -0.14716133 -0.33644469 -0.4272464 -0.27325208 -0.44732361 -0.6224344 -0.80851245 -0.35553347 -0.44209844 -0.39046852 -0.39251711 -0.62720552 -0.62720248
"WALKING_DOWNSTAIRS" 3 0.14288778 -0.063588375 -0.19232927 0.8773846 -0.2690679 -0.32765937 -0.49149897 -0.50267445 -0.49555927 -0.48318296 -0.5601983 -0.58714931 -0.66823277 -0.39293433 -0.39014064 -0.054751136 -0.054751136 -0.37675766 -0.47921087 -0.68159848 -0.28495286 -0.44073806 -0.58491836 -0.77179342 -0.39119726 -0.45962359 -0.46021218 -0.57712509 -0.69459069 -0.78423709 -0.73431015 -0.75033909 -0.53732126 -0.68475286 -0.54579777 -0.56269188 -0.37397882 -0.45880675 -0.14712604 -0.20898631 -0.37367101 -0.31213832 -0.65169988 -0.41448941 -0.73770323 -0.1185966 -0.92982168 -0.98224252 -0.97737498 -0.96607086 -0.81004531 0.10440365 0.057592431 -0.051073963 -0.3556569 -0.52781117 -0.98456753 -0.98375851 -0.98127262 -0.3263394 -0.54439242 -0.72798455 -0.64952234 -0.66905651 -0.58573995 -0.66532249 -0.78656011 -0.68308431 -0.13952194 -0.13952194 -0.34771966 -0.68275699 -0.75257404 0.0030400799 -0.39397 -0.53331199 -0.29234958 -0.53836755 -0.76905838 -0.70543235 -0.67375138 -0.63750821 -0.26891472 -0.42108439 -0.76527775 -0.8155649
"WALKING_DOWNSTAIRS" 4 0.11336129 -0.072325023 -0.24063776 0.89954002 -0.30448229 -0.1298421 -0.77679071 -0.53133016 -0.77466953 -0.64602664 -0.53567279 -0.074728509 -0.61660793 -0.40275103 -0.36251103 -0.25010731 -0.25010731 -0.33858123 -0.41053083 -0.6316511 -0.29158869 -0.26161017 -0.55355235 -0.57495864 -0.18418611 -0.33576322 -0.2793245 -0.33920315 -0.6569983 -0.43016523 -0.50126486 -0.43368784 -0.58809566 -0.66851211 -0.48519594 -0.45830605 -0.43826789 -0.22923205 -0.18749035 -0.094933947 -0.25091922 -0.22193535 -0.56144036 -0.33798684 -0.69589336 -0.10501165 -0.89274254 -0.8601217 -0.99288594 -0.9948768 -0.78411152 0.22556023 0.055074215 -0.28263842 -0.27134207 -0.5391391 -0.97869324 -0.9896398 -0.97967108 -0.26365499 -0.33289759 -0.70474977 -0.71580572 -0.65029283 -0.57189533 -0.5850709 -0.78451543 -0.58016697 -0.224496 -0.224496 -0.28132848 -0.57040593 -0.71735058 -0.32716932 -0.32593549 -0.57840093 -0.33541074 -0.41256616 -0.7559431 -0.75807836 -0.64545844 -0.65641777 -0.38705095 -0.34726185 -0.65301167 -0.77272747
"WALKING_DOWNSTAIRS" 5 0.028501893 -0.082889682 -0.28981606 0.7966726 -0.25686862 -0.20310911 -0.71925284 -0.64117054 -0.46840499 -0.72867953 -0.42502447 -0.044775993 -0.79016206 -0.87106661 -0.68677273 0.23974915 0.23974915 -0.018318524 -0.11344471 -0.3853362 0.12817281 0.045654697 -0.34875271 -0.49739762 -0.16729674 -0.12288614 -0.020200158 -0.14762931 -0.51118984 -0.45146212 -0.62003044 -0.4288726 0.012228614 -0.48687403 -0.13747543 -0.46663866 -0.33250378 -0.087015178 0.17867394 0.022718101 0.017435861 -0.065690449 -0.27836594 -0.448757 -0.56288918 -0.13250088 -0.93357019 -0.94776329 -0.95296429 -0.81048362 -0.81370998 0.2005257 0.019334643 0.21035565 0.10526206 -0.38079997 -0.97421503 -0.96330746 -0.981453 0.054553835 -0.046877795 -0.55320557 -0.23257966 -0.50465849 -0.38904703 -0.21208441 -0.60246003 -0.23652042 0.075518277 0.075518277 -0.0044828439 -0.30703199 -0.59908393 0.20496549 0.066318399 -0.45374206 0.0075034886 -0.028533437 -0.59310858 -0.31058263 -0.51939652 -0.55502904 -0.17808673 -0.076845591 -0.45241965 -0.68089713
"WALKING_DOWNSTAIRS" 6 -0.16108761 -0.094820058 -0.23027233 0.81634132 -0.40462898 -0.33575608 -1 -0.80345922 -0.56242853 -0.91404957 -0.51327942 -0.10228025 -1 -0.50101244 -0.47445107 0.0041449812 0.0041449812 -0.27909304 -0.33033512 -0.5625764 -0.15910609 -0.03101338 -0.44161333 -0.67070166 -0.35119463 -0.067738658 -0.2296943 -0.3240578 -0.56322477 -0.43315861 -0.74493184 -0.56080077 -0.54827636 -0.41327738 -0.35822867 -0.56404892 -0.18911324 -0.27858636 0.058519787 -0.12741521 -0.11724667 -0.26964547 -0.49291342 -0.15823702 -0.61307076 -0.023231074 -0.79935944 -0.9351245 -0.98710401 -0.94367548 -0.75656375 0.20773958 0.14430874 -0.065904319 0.062392238 -0.41920451 -0.98560691 -0.98520549 -0.98287276 -0.2269925 -0.28440314 -0.60287513 -0.67329923 -0.47425042 -0.42084475 -0.64933887 -0.57961205 -0.52655017 0.050226847 0.050226847 -0.13829246 -0.51239455 -0.62757338 -0.055587516 0.030542598 -0.45259197 -0.32056536 -0.29899266 -0.64073194 -0.71371278 -0.51948006 -0.51419425 -0.1199003 -0.24555253 -0.64340157 -0.67903785
"WALKING_DOWNSTAIRS" 7 0.076304242 -0.09007245 -0.18215308 0.82114772 -0.3857438 -0.20868764 -0.66808531 -0.5534805 -0.60554195 -0.73329836 -0.54211646 -0.33533573 -0.4218287 -0.34064097 -0.45147875 0.16453707 0.16453707 -0.13699395 -0.40163829 -0.52415994 -0.12496472 -0.055372751 -0.41797824 -0.60005194 -0.31663118 -0.17117111 -0.14756735 -0.30744637 -0.51059477 -0.53941093 -0.7153343 -0.48905737 -0.55078439 -0.59678211 -0.39893463 -0.47075088 -0.25954188 -0.26974774 0.048599423 -0.13420795 -0.089713856 -0.29112993 -0.52543872 -0.39802216 -0.64105402 0.069670992 -0.92084262 -0.97326719 -0.98360273 -0.85485787 -0.79943239 0.1903109 -0.10309846 0.14787867 0.068782328 -0.38281005 -0.9798319 -0.98548813 -0.97306363 -0.091577255 -0.24881628 -0.55209569 -0.64094769 -0.6181108 -0.42760579 -0.6199618 -0.6987315 -0.49003759 0.053132257 0.053132257 -0.11825478 -0.54744746 -0.67295154 0.17160648 -0.064085909 -0.43968942 -0.14940006 -0.26834349 -0.61737195 -0.68443715 -0.6362796 -0.53051237 -0.16161511 -0.22215554 -0.64465535 -0.76320887
"WALKING_DOWNSTAIRS" 8 0.097182009 -0.083029542 -0.18213066 0.89034422 -0.26851471 -0.17920886 -0.74726611 -0.71485844 -0.59228911 -0.46891064 -0.46657027 -0.13772303 -0.55422277 -0.3618441 -0.36174854 -0.25226428 -0.25226428 -0.28818486 -0.3746791 -0.51642545 -0.16803033 -0.36539118 -0.46559766 -0.55249639 -0.21615801 -0.19499217 -0.18743181 -0.53198418 -0.53347236 -0.52553715 -0.59186217 -0.4752374 -0.47795021 -0.59173306 -0.49018519 -0.39106628 -0.21797156 -0.27548298 0.0037336838 -0.090323121 -0.1190991 -0.36661839 -0.50723612 -0.25423551 -0.61468288 -0.2046995 -0.81694219 -0.95355177 -0.96107699 -0.88971181 -0.88783038 0.15719507 0.033518133 -0.31116282 -0.3163075 -0.48699852 -0.98213838 -0.98015232 -0.98414598 -0.13943387 -0.54943997 -0.56841957 -0.61879698 -0.63215662 -0.56975372 -0.60895774 -0.70676756 -0.61966863 -0.042952249 -0.042952249 -0.1182958 -0.5516148 -0.63758956 -0.37642238 -0.33393243 -0.54854838 -0.25593831 -0.60604905 -0.62107138 -0.67168884 -0.66210493 -0.63863099 -0.2885921 -0.20926618 -0.66954573 -0.73595199
